name,modelfile,evidencefile,orderfile,num_evid,width,depth,logSS,num_vars,avg_states,max_states,num_factors,avg_scope,max_scope,sparsity,sparsity_std,values_std,MPE,MPLP,PR,LBP
giraffe_rescaled_5016.K20.F1.25.model,giraffe_rescaled_5016.K20.F1.25.model.uai,giraffe_rescaled_5016.K20.F1.25.model.uai.evid,giraffe_rescaled_5016.K20.F1.25.model.uai.ord,0,5,18,6.57,60,21.0,21,195,1.69,2,0.08,0.02,30.29,-60.714345,,-19.69658,
giraffe_rescaled_5016.K20.F100.model,giraffe_rescaled_5016.K20.F100.model.uai,giraffe_rescaled_5016.K20.F100.model.uai.evid,giraffe_rescaled_5016.K20.F100.model.uai.ord,0,59,59,77.43,60,21.0,21,1830,1.97,2,0.09,0.01,27.28,6065.25838,,,
giraffe_rescaled_5020.K10.F1.75.model,giraffe_rescaled_5020.K10.F1.75.model.uai,giraffe_rescaled_5020.K10.F1.75.model.uai.evid,giraffe_rescaled_5020.K10.F1.75.model.uai.ord,0,7,25,6.89,60,11.0,11,225,1.73,2,0.15,0.04,40.26,-83.782157,,-47.040791,
giraffe_rescaled_5020.K15.F1.25.model,giraffe_rescaled_5020.K15.F1.25.model.uai,giraffe_rescaled_5020.K15.F1.25.model.uai.evid,giraffe_rescaled_5020.K15.F1.25.model.uai.ord,0,5,18,6.0,60,16.0,16,195,1.69,2,0.1,0.03,33.99,-83.763594,,-42.661746,
giraffe_rescaled_5020.K15.F1.5.model,giraffe_rescaled_5020.K15.F1.5.model.uai,giraffe_rescaled_5020.K15.F1.5.model.uai.evid,giraffe_rescaled_5020.K15.F1.5.model.uai.ord,0,6,23,7.16,60,16.0,16,210,1.71,2,0.1,0.03,34.38,-83.255334,,-40.624606,
giraffe_rescaled_5020.K20.F1.25.model,giraffe_rescaled_5020.K20.F1.25.model.uai,giraffe_rescaled_5020.K20.F1.25.model.uai.evid,giraffe_rescaled_5020.K20.F1.25.model.uai.ord,0,5,18,6.57,60,21.0,21,195,1.69,2,0.08,0.02,30.07,-83.743237,,-40.251589,
giraffe_rescaled_5021.K10.F1.5.model,giraffe_rescaled_5021.K10.F1.5.model.uai,giraffe_rescaled_5021.K10.F1.5.model.uai.evid,giraffe_rescaled_5021.K10.F1.5.model.uai.ord,0,6,23,6.21,60,11.0,11,210,1.71,2,0.15,0.04,40.37,-72.984657,,-31.243861,
giraffe_rescaled_5021.K10.F1.75.model,giraffe_rescaled_5021.K10.F1.75.model.uai,giraffe_rescaled_5021.K10.F1.75.model.uai.evid,giraffe_rescaled_5021.K10.F1.75.model.uai.ord,0,7,25,6.89,60,11.0,11,225,1.73,2,0.15,0.04,40.48,-73.827118,,-33.641058,
giraffe_rescaled_5021.K10.F100.model,giraffe_rescaled_5021.K10.F100.model.uai,giraffe_rescaled_5021.K10.F100.model.uai.evid,giraffe_rescaled_5021.K10.F100.model.uai.ord,0,59,59,60.88,60,11.0,11,1830,1.97,2,0.17,0.01,38.2,3461.768238,,,
giraffe_rescaled_5021.K15.F1.5.model,giraffe_rescaled_5021.K15.F1.5.model.uai,giraffe_rescaled_5021.K15.F1.5.model.uai.evid,giraffe_rescaled_5021.K15.F1.5.model.uai.ord,0,6,23,7.16,60,16.0,16,210,1.71,2,0.1,0.03,34.55,-72.984657,,-26.412461,
giraffe_rescaled_5021.K15.F100.model,giraffe_rescaled_5021.K15.F100.model.uai,giraffe_rescaled_5021.K15.F100.model.uai.evid,giraffe_rescaled_5021.K15.F100.model.uai.ord,0,59,59,70.47,60,16.0,16,1830,1.97,2,0.12,0.01,32.1,3758.530996,,,
giraffe_rescaled_5021.K20.F1.25.model,giraffe_rescaled_5021.K20.F1.25.model.uai,giraffe_rescaled_5021.K20.F1.25.model.uai.evid,giraffe_rescaled_5021.K20.F1.25.model.uai.ord,0,5,18,6.57,60,21.0,21,195,1.69,2,0.08,0.02,30.36,-73.544558,,-25.639147,
giraffe_rescaled_5021.K20.F100.model,giraffe_rescaled_5021.K20.F100.model.uai,giraffe_rescaled_5021.K20.F100.model.uai.evid,giraffe_rescaled_5021.K20.F100.model.uai.ord,0,59,59,77.43,60,21.0,21,1830,1.97,2,0.09,0.01,28.05,4371.635427,,,
giraffe_rescaled_5025.K10.F1.5.model,giraffe_rescaled_5025.K10.F1.5.model.uai,giraffe_rescaled_5025.K10.F1.5.model.uai.evid,giraffe_rescaled_5025.K10.F1.5.model.uai.ord,0,6,23,6.21,60,11.0,11,210,1.71,2,0.15,0.04,40.38,-75.107536,,-31.815616,
giraffe_rescaled_5025.K10.F1.75.model,giraffe_rescaled_5025.K10.F1.75.model.uai,giraffe_rescaled_5025.K10.F1.75.model.uai.evid,giraffe_rescaled_5025.K10.F1.75.model.uai.ord,0,7,25,6.89,60,11.0,11,225,1.73,2,0.15,0.04,40.5,-75.773554,,-33.77226,
giraffe_rescaled_5025.K15.F1.25.model,giraffe_rescaled_5025.K15.F1.25.model.uai,giraffe_rescaled_5025.K15.F1.25.model.uai.evid,giraffe_rescaled_5025.K15.F1.25.model.uai.ord,0,5,18,6.0,60,16.0,16,195,1.69,2,0.1,0.03,34.23,-75.606594,,-28.968192,
giraffe_rescaled_5025.K15.F1.5.model,giraffe_rescaled_5025.K15.F1.5.model.uai,giraffe_rescaled_5025.K15.F1.5.model.uai.evid,giraffe_rescaled_5025.K15.F1.5.model.uai.ord,0,6,23,7.16,60,16.0,16,210,1.71,2,0.1,0.03,34.55,-75.107536,,-27.385241,
giraffe_rescaled_5025.K15.F100.model,giraffe_rescaled_5025.K15.F100.model.uai,giraffe_rescaled_5025.K15.F100.model.uai.evid,giraffe_rescaled_5025.K15.F100.model.uai.ord,0,59,59,70.47,60,16.0,16,1830,1.97,2,0.12,0.01,31.71,4855.72836,,,
giraffe_rescaled_5025.K20.F1.25.model,giraffe_rescaled_5025.K20.F1.25.model.uai,giraffe_rescaled_5025.K20.F1.25.model.uai.evid,giraffe_rescaled_5025.K20.F1.25.model.uai.ord,0,5,18,6.57,60,21.0,21,195,1.69,2,0.08,0.02,30.32,-75.606594,,-27.096406,
giraffe_rescaled_5025.K20.F100.model,giraffe_rescaled_5025.K20.F100.model.uai,giraffe_rescaled_5025.K20.F100.model.uai.evid,giraffe_rescaled_5025.K20.F100.model.uai.ord,0,59,59,77.43,60,21.0,21,1830,1.97,2,0.09,0.01,27.46,6329.60704,,,
giraffe_rescaled_5028.K10.F1.75.model,giraffe_rescaled_5028.K10.F1.75.model.uai,giraffe_rescaled_5028.K10.F1.75.model.uai.evid,giraffe_rescaled_5028.K10.F1.75.model.uai.ord,0,7,25,6.89,60,11.0,11,225,1.73,2,0.15,0.04,40.28,-87.446284,,-49.222123,
giraffe_rescaled_5028.K15.F1.5.model,giraffe_rescaled_5028.K15.F1.5.model.uai,giraffe_rescaled_5028.K15.F1.5.model.uai.evid,giraffe_rescaled_5028.K15.F1.5.model.uai.ord,0,6,23,7.16,60,16.0,16,210,1.71,2,0.1,0.03,34.41,-86.577502,,-40.627567,
giraffe_rescaled_5028.K20.F1.25.model,giraffe_rescaled_5028.K20.F1.25.model.uai,giraffe_rescaled_5028.K20.F1.25.model.uai.evid,giraffe_rescaled_5028.K20.F1.25.model.uai.ord,0,5,18,6.57,60,21.0,21,195,1.69,2,0.08,0.02,30.15,-87.279904,,-39.866633,
llama_rescaled_3006.K10.F1.75.model,llama_rescaled_3006.K10.F1.75.model.uai,llama_rescaled_3006.K10.F1.75.model.uai.evid,llama_rescaled_3006.K10.F1.75.model.uai.ord,0,7,19,7.09,60,11.0,11,225,1.73,2,0.15,0.04,40.39,-103.243309,,-62.718401,
llama_rescaled_4002.K10.F1.75.model,llama_rescaled_4002.K10.F1.75.model.uai,llama_rescaled_4002.K10.F1.75.model.uai.evid,llama_rescaled_4002.K10.F1.75.model.uai.ord,0,7,19,7.09,60,11.0,11,225,1.73,2,0.15,0.04,40.3,-105.241016,,-71.547186,
