name,modelfile,evidencefile,orderfile,num_evid,width,depth,logSS,num_vars,avg_states,max_states,num_factors,avg_scope,max_scope,sparsity,sparsity_std,values_std,MPE,MPLP,PR,LBP
or_chain_225.fg,or_chain_225.fg.uai,or_chain_225.fg.uai.evid,or_chain_225.fg.uai.ord,2,13,42,4.23,467,2.0,2,467,2.15,3,0.26,0.22,34.78,-2.650242,,-1.742701,
or_chain_226.fg,or_chain_226.fg.uai,or_chain_226.fg.uai.evid,or_chain_226.fg.uai.ord,13,48,94,14.55,748,2.0,2,748,2.3,3,0.27,0.2,38.67,-9.085503,,,
or_chain_227.fg,or_chain_227.fg.uai,or_chain_227.fg.uai.evid,or_chain_227.fg.uai.ord,10,35,79,10.59,1180,2.0,2,1180,2.11,3,0.22,0.2,33.63,-8.880925,,,
or_chain_228.fg,or_chain_228.fg.uai,or_chain_228.fg.uai.evid,or_chain_228.fg.uai.ord,29,131,182,39.13,1665,2.0,2,1665,2.28,3,0.26,0.19,38.21,,,,
or_chain_229.fg,or_chain_229.fg.uai,or_chain_229.fg.uai.evid,or_chain_229.fg.uai.ord,13,50,93,14.93,1246,2.0,2,1246,2.12,3,0.23,0.2,34.14,-15.700859,,,
or_chain_23.fg,or_chain_23.fg.uai,or_chain_23.fg.uai.evid,or_chain_23.fg.uai.ord,14,102,149,30.4,1546,2.0,2,1546,2.23,3,0.24,0.19,36.74,,,,
or_chain_230.fg,or_chain_230.fg.uai,or_chain_230.fg.uai.evid,or_chain_230.fg.uai.ord,18,89,118,26.49,1356,2.0,2,1356,2.22,3,0.24,0.2,36.56,,,,
or_chain_231.fg,or_chain_231.fg.uai,or_chain_231.fg.uai.evid,or_chain_231.fg.uai.ord,25,126,177,37.63,1832,2.0,2,1832,2.27,3,0.25,0.19,37.84,,,,
or_chain_233.fg,or_chain_233.fg.uai,or_chain_233.fg.uai.evid,or_chain_233.fg.uai.ord,24,56,93,17.1,1139,2.0,2,1139,2.24,3,0.25,0.19,37.64,,,,
or_chain_234.fg,or_chain_234.fg.uai,or_chain_234.fg.uai.evid,or_chain_234.fg.uai.ord,17,102,133,30.4,1131,2.0,2,1131,2.24,3,0.25,0.2,37.13,,,,
or_chain_235.fg,or_chain_235.fg.uai,or_chain_235.fg.uai.evid,or_chain_235.fg.uai.ord,14,45,88,13.52,1292,2.0,2,1292,2.14,3,0.23,0.2,34.66,-10.953259,,,
or_chain_236.fg,or_chain_236.fg.uai,or_chain_236.fg.uai.evid,or_chain_236.fg.uai.ord,4,21,49,6.47,1039,2.0,2,1039,2.08,3,0.22,0.2,32.92,-4.564983,,-4.171101,
or_chain_237.fg,or_chain_237.fg.uai,or_chain_237.fg.uai.evid,or_chain_237.fg.uai.ord,10,40,90,11.97,688,2.0,2,688,2.3,3,0.27,0.2,38.57,-7.61713,,,
or_chain_238.fg,or_chain_238.fg.uai,or_chain_238.fg.uai.evid,or_chain_238.fg.uai.ord,21,45,80,13.26,1093,2.0,2,1093,2.14,3,0.23,0.2,34.77,-22.794958,,,
or_chain_239.fg,or_chain_239.fg.uai,or_chain_239.fg.uai.evid,or_chain_239.fg.uai.ord,15,51,98,15.24,1214,2.0,2,1214,2.18,3,0.24,0.2,35.76,-15.908108,,,
or_chain_24.fg,or_chain_24.fg.uai,or_chain_24.fg.uai.evid,or_chain_24.fg.uai.ord,16,109,147,32.51,1171,2.0,2,1171,2.29,3,0.26,0.19,38.24,,,,
or_chain_240.fg,or_chain_240.fg.uai,or_chain_240.fg.uai.evid,or_chain_240.fg.uai.ord,13,46,79,13.6,1053,2.0,2,1053,2.17,3,0.24,0.2,35.25,-13.45788,,,
or_chain_242.fg,or_chain_242.fg.uai,or_chain_242.fg.uai.evid,or_chain_242.fg.uai.ord,10,31,62,9.39,613,2.0,2,613,2.3,3,0.27,0.2,38.69,-6.014154,,-5.352411,
or_chain_243.fg,or_chain_243.fg.uai,or_chain_243.fg.uai.evid,or_chain_243.fg.uai.ord,13,50,82,14.85,738,2.0,2,738,2.28,3,0.26,0.2,38.1,-11.481621,,,
or_chain_244.fg,or_chain_244.fg.uai,or_chain_244.fg.uai.evid,or_chain_244.fg.uai.ord,15,87,146,25.94,1437,2.0,2,1437,2.19,3,0.24,0.2,35.68,,,,
or_chain_245.fg,or_chain_245.fg.uai,or_chain_245.fg.uai.evid,or_chain_245.fg.uai.ord,18,86,125,25.59,1102,2.0,2,1102,2.27,3,0.26,0.2,37.91,,,,
or_chain_246.fg,or_chain_246.fg.uai,or_chain_246.fg.uai.evid,or_chain_246.fg.uai.ord,13,42,82,12.59,830,2.0,2,830,2.21,3,0.25,0.2,36.24,-13.662108,,,
or_chain_247.fg,or_chain_247.fg.uai,or_chain_247.fg.uai.evid,or_chain_247.fg.uai.ord,5,22,58,6.83,668,2.0,2,668,2.22,3,0.25,0.21,36.3,-5.927975,,-4.982351,
or_chain_248.fg,or_chain_248.fg.uai,or_chain_248.fg.uai.evid,or_chain_248.fg.uai.ord,8,27,61,7.91,699,2.0,2,699,2.17,3,0.24,0.2,35.26,-12.163984,,-11.548504,
or_chain_249.fg,or_chain_249.fg.uai,or_chain_249.fg.uai.evid,or_chain_249.fg.uai.ord,13,53,95,15.78,751,2.0,2,751,2.27,3,0.26,0.2,37.88,-13.661819,,,
or_chain_25.fg,or_chain_25.fg.uai,or_chain_25.fg.uai.evid,or_chain_25.fg.uai.ord,11,48,84,14.45,1086,2.0,2,1086,2.21,3,0.23,0.19,36.22,-12.080001,,,
or_chain_26.fg,or_chain_26.fg.uai,or_chain_26.fg.uai.evid,or_chain_26.fg.uai.ord,21,114,142,34.02,1329,2.0,2,1329,2.32,3,0.27,0.19,39.23,,,,
or_chain_27.fg,or_chain_27.fg.uai,or_chain_27.fg.uai.evid,or_chain_27.fg.uai.ord,11,53,90,15.73,1229,2.0,2,1229,2.16,3,0.23,0.2,35.09,-12.369348,,,
or_chain_28.fg,or_chain_28.fg.uai,or_chain_28.fg.uai.evid,or_chain_28.fg.uai.ord,17,43,81,12.91,832,2.0,2,832,2.3,3,0.27,0.19,38.86,-13.409461,,,
or_chain_29.fg,or_chain_29.fg.uai,or_chain_29.fg.uai.evid,or_chain_29.fg.uai.ord,10,26,56,7.85,553,2.0,2,553,2.22,3,0.26,0.21,36.74,-12.933442,,-11.925243,
or_chain_3.fg,or_chain_3.fg.uai,or_chain_3.fg.uai.evid,or_chain_3.fg.uai.ord,25,144,186,43.05,1809,2.0,2,1809,2.28,3,0.25,0.19,38.06,,,,
or_chain_30.fg,or_chain_30.fg.uai,or_chain_30.fg.uai.evid,or_chain_30.fg.uai.ord,9,59,101,17.48,1172,2.0,2,1172,2.22,3,0.24,0.2,36.28,,,,
or_chain_31.fg,or_chain_31.fg.uai,or_chain_31.fg.uai.evid,or_chain_31.fg.uai.ord,22,165,205,49.37,1974,2.0,2,1974,2.32,3,0.26,0.19,39.01,,,,
or_chain_32.fg,or_chain_32.fg.uai,or_chain_32.fg.uai.evid,or_chain_32.fg.uai.ord,12,102,140,30.4,1478,2.0,2,1478,2.23,3,0.24,0.19,36.67,,,,
or_chain_33.fg,or_chain_33.fg.uai,or_chain_33.fg.uai.evid,or_chain_33.fg.uai.ord,15,49,85,14.84,814,2.0,2,814,2.24,3,0.26,0.2,37.32,-9.985457,,,
or_chain_34.fg,or_chain_34.fg.uai,or_chain_34.fg.uai.evid,or_chain_34.fg.uai.ord,14,44,94,13.12,923,2.0,2,923,2.22,3,0.25,0.2,36.72,-10.438273,,,
or_chain_35.fg,or_chain_35.fg.uai,or_chain_35.fg.uai.evid,or_chain_35.fg.uai.ord,12,45,91,13.61,1197,2.0,2,1197,2.16,3,0.23,0.2,34.94,-13.351838,,,
or_chain_36.fg,or_chain_36.fg.uai,or_chain_36.fg.uai.evid,or_chain_36.fg.uai.ord,10,45,89,13.43,943,2.0,2,943,2.24,3,0.25,0.2,36.96,-9.678987,,,
or_chain_37.fg,or_chain_37.fg.uai,or_chain_37.fg.uai.evid,or_chain_37.fg.uai.ord,7,46,88,13.65,1270,2.0,2,1270,2.17,3,0.23,0.2,35.03,-7.31653,,,
or_chain_38.fg,or_chain_38.fg.uai,or_chain_38.fg.uai.evid,or_chain_38.fg.uai.ord,9,24,45,7.13,414,2.0,2,414,2.26,3,0.27,0.21,37.91,-8.064312,,-7.505716,
or_chain_39.fg,or_chain_39.fg.uai,or_chain_39.fg.uai.evid,or_chain_39.fg.uai.ord,15,104,163,31.02,1766,2.0,2,1766,2.31,3,0.26,0.19,38.73,,,,
or_chain_4.fg,or_chain_4.fg.uai,or_chain_4.fg.uai.evid,or_chain_4.fg.uai.ord,9,29,71,8.92,700,2.0,2,700,2.2,3,0.25,0.2,36.18,-12.205514,,-11.718918,
or_chain_40.fg,or_chain_40.fg.uai,or_chain_40.fg.uai.evid,or_chain_40.fg.uai.ord,11,50,87,14.78,999,2.0,2,999,2.22,3,0.25,0.2,36.43,-9.566039,,,
or_chain_41.fg,or_chain_41.fg.uai,or_chain_41.fg.uai.evid,or_chain_41.fg.uai.ord,16,112,163,33.43,1863,2.0,2,1863,2.33,3,0.26,0.18,39.23,,,,
or_chain_42.fg,or_chain_42.fg.uai,or_chain_42.fg.uai.evid,or_chain_42.fg.uai.ord,4,12,36,4.06,385,2.0,2,385,2.14,3,0.25,0.22,34.88,-4.535376,,-3.335642,
or_chain_43.fg,or_chain_43.fg.uai,or_chain_43.fg.uai.evid,or_chain_43.fg.uai.ord,21,113,168,33.72,1713,2.0,2,1713,2.26,3,0.25,0.19,37.56,,,,
or_chain_44.fg,or_chain_44.fg.uai,or_chain_44.fg.uai.evid,or_chain_44.fg.uai.ord,15,82,119,24.39,1148,2.0,2,1148,2.22,3,0.25,0.2,36.64,,,,
or_chain_45.fg,or_chain_45.fg.uai,or_chain_45.fg.uai.evid,or_chain_45.fg.uai.ord,5,13,42,4.09,715,2.0,2,715,2.03,3,0.2,0.19,31.68,-7.640807,,-6.975217,
or_chain_46.fg,or_chain_46.fg.uai,or_chain_46.fg.uai.evid,or_chain_46.fg.uai.ord,12,45,101,13.37,1214,2.0,2,1214,2.16,3,0.23,0.2,34.95,-8.457125,,,
or_chain_47.fg,or_chain_47.fg.uai,or_chain_47.fg.uai.evid,or_chain_47.fg.uai.ord,17,59,99,17.56,1048,2.0,2,1048,2.19,3,0.24,0.2,36.0,,,,
or_chain_48.fg,or_chain_48.fg.uai,or_chain_48.fg.uai.evid,or_chain_48.fg.uai.ord,5,24,64,7.18,841,2.0,2,841,2.13,3,0.23,0.21,34.34,-5.156746,,-4.785975,
or_chain_49.fg,or_chain_49.fg.uai,or_chain_49.fg.uai.evid,or_chain_49.fg.uai.ord,11,51,100,15.43,1029,2.0,2,1029,2.26,3,0.25,0.2,37.48,-10.404391,,,
or_chain_50.fg,or_chain_50.fg.uai,or_chain_50.fg.uai.evid,or_chain_50.fg.uai.ord,7,38,73,11.49,668,2.0,2,668,2.27,3,0.26,0.2,37.65,-6.882303,,,
or_chain_51.fg,or_chain_51.fg.uai,or_chain_51.fg.uai.evid,or_chain_51.fg.uai.ord,16,98,144,29.21,1470,2.0,2,1470,2.29,3,0.26,0.19,38.33,,,,
or_chain_52.fg,or_chain_52.fg.uai,or_chain_52.fg.uai.evid,or_chain_52.fg.uai.ord,13,56,105,16.96,1327,2.0,2,1327,2.18,3,0.24,0.2,35.45,,,,
or_chain_53.fg,or_chain_53.fg.uai,or_chain_53.fg.uai.evid,or_chain_53.fg.uai.ord,13,33,71,9.95,741,2.0,2,741,2.21,3,0.25,0.2,36.38,-9.539777,,-9.181809,
or_chain_54.fg,or_chain_54.fg.uai,or_chain_54.fg.uai.evid,or_chain_54.fg.uai.ord,15,104,151,31.01,1404,2.0,2,1404,2.29,3,0.26,0.19,38.17,,,,
or_chain_55.fg,or_chain_55.fg.uai,or_chain_55.fg.uai.evid,or_chain_55.fg.uai.ord,25,100,127,29.8,1358,2.0,2,1357,2.21,3,0.24,0.2,36.67,,,,
or_chain_56.fg,or_chain_56.fg.uai,or_chain_56.fg.uai.evid,or_chain_56.fg.uai.ord,11,45,100,13.65,1284,2.0,2,1284,2.15,3,0.23,0.2,34.64,-9.45111,,,
or_chain_57.fg,or_chain_57.fg.uai,or_chain_57.fg.uai.evid,or_chain_57.fg.uai.ord,14,52,94,15.47,1211,2.0,2,1211,2.14,3,0.22,0.19,34.51,-20.971523,,,
or_chain_58.fg,or_chain_58.fg.uai,or_chain_58.fg.uai.evid,or_chain_58.fg.uai.ord,13,53,104,15.67,1403,2.0,2,1403,2.23,3,0.24,0.2,36.63,-14.375577,,,
or_chain_59.fg,or_chain_59.fg.uai,or_chain_59.fg.uai.evid,or_chain_59.fg.uai.ord,16,97,131,28.9,1431,2.0,2,1431,2.19,3,0.24,0.19,35.66,,,,
or_chain_6.fg,or_chain_6.fg.uai,or_chain_6.fg.uai.evid,or_chain_6.fg.uai.ord,27,143,183,42.75,1876,2.0,2,1876,2.25,3,0.25,0.19,37.46,,,,
or_chain_60.fg,or_chain_60.fg.uai,or_chain_60.fg.uai.evid,or_chain_60.fg.uai.ord,26,157,204,46.96,2023,2.0,2,2023,2.3,3,0.26,0.19,38.67,,,,
or_chain_61.fg,or_chain_61.fg.uai,or_chain_61.fg.uai.evid,or_chain_61.fg.uai.ord,7,34,77,10.02,1028,2.0,2,1028,2.13,3,0.23,0.2,34.23,-8.65412,,-7.996985,
or_chain_62.fg,or_chain_62.fg.uai,or_chain_62.fg.uai.evid,or_chain_62.fg.uai.ord,9,21,74,6.26,916,2.0,2,916,2.07,3,0.2,0.19,32.63,-9.674254,,-9.4592,
or_chain_63.fg,or_chain_63.fg.uai,or_chain_63.fg.uai.evid,or_chain_63.fg.uai.ord,13,42,78,12.68,744,2.0,2,744,2.24,3,0.25,0.2,36.99,-10.432162,,,
or_chain_64.fg,or_chain_64.fg.uai,or_chain_64.fg.uai.evid,or_chain_64.fg.uai.ord,9,28,56,8.44,460,2.0,2,460,2.27,3,0.27,0.2,37.98,-9.289808,,-8.843435,
or_chain_65.fg,or_chain_65.fg.uai,or_chain_65.fg.uai.evid,or_chain_65.fg.uai.ord,8,24,47,7.0,374,2.0,2,374,2.28,3,0.28,0.21,38.49,-4.851556,,-4.672277,
or_chain_66.fg,or_chain_66.fg.uai,or_chain_66.fg.uai.evid,or_chain_66.fg.uai.ord,10,52,96,15.54,970,2.0,2,970,2.23,3,0.25,0.2,36.9,-11.992202,,,
or_chain_67.fg,or_chain_67.fg.uai,or_chain_67.fg.uai.evid,or_chain_67.fg.uai.ord,12,50,102,14.96,1315,2.0,2,1315,2.16,3,0.23,0.2,34.94,-13.039428,,,
or_chain_68.fg,or_chain_68.fg.uai,or_chain_68.fg.uai.evid,or_chain_68.fg.uai.ord,7,23,59,7.01,624,2.0,2,624,2.16,3,0.24,0.21,34.95,-4.571342,,-4.344643,
or_chain_69.fg,or_chain_69.fg.uai,or_chain_69.fg.uai.evid,or_chain_69.fg.uai.ord,13,48,92,14.34,989,2.0,2,989,2.18,3,0.24,0.2,35.57,-10.49828,,,
or_chain_7.fg,or_chain_7.fg.uai,or_chain_7.fg.uai.evid,or_chain_7.fg.uai.ord,28,84,117,25.08,1199,2.0,2,1199,2.2,3,0.24,0.2,36.38,,,,
or_chain_70.fg,or_chain_70.fg.uai,or_chain_70.fg.uai.evid,or_chain_70.fg.uai.ord,20,148,201,44.25,2133,2.0,2,2133,2.35,3,0.26,0.18,39.75,,,,
or_chain_72.fg,or_chain_72.fg.uai,or_chain_72.fg.uai.evid,or_chain_72.fg.uai.ord,6,20,50,6.18,546,2.0,2,546,2.14,3,0.24,0.21,34.61,-7.604338,,-7.060652,
or_chain_73.fg,or_chain_73.fg.uai,or_chain_73.fg.uai.evid,or_chain_73.fg.uai.ord,21,117,164,34.92,1664,2.0,2,1664,2.3,3,0.26,0.19,38.63,,,,
or_chain_74.fg,or_chain_74.fg.uai,or_chain_74.fg.uai.evid,or_chain_74.fg.uai.ord,3,12,38,4.17,473,2.0,2,473,2.14,3,0.25,0.22,34.78,-6.444581,,-5.580117,
or_chain_75.fg,or_chain_75.fg.uai,or_chain_75.fg.uai.evid,or_chain_75.fg.uai.ord,19,112,157,33.42,1968,2.0,2,1968,2.43,3,0.28,0.18,41.62,,,,
or_chain_76.fg,or_chain_76.fg.uai,or_chain_76.fg.uai.evid,or_chain_76.fg.uai.ord,10,37,70,10.88,752,2.0,2,752,2.24,3,0.26,0.2,37.13,-10.844023,,,
or_chain_77.fg,or_chain_77.fg.uai,or_chain_77.fg.uai.evid,or_chain_77.fg.uai.ord,17,40,76,12.04,1130,2.0,2,1130,2.14,3,0.23,0.2,34.74,-18.625946,,,
or_chain_78.fg,or_chain_78.fg.uai,or_chain_78.fg.uai.evid,or_chain_78.fg.uai.ord,9,35,68,10.45,624,2.0,2,624,2.25,3,0.26,0.2,37.51,-11.469786,,,
or_chain_79.fg,or_chain_79.fg.uai,or_chain_79.fg.uai.evid,or_chain_79.fg.uai.ord,28,121,166,36.13,1667,2.0,2,1667,2.27,3,0.25,0.19,37.98,,,,
or_chain_8.fg,or_chain_8.fg.uai,or_chain_8.fg.uai.evid,or_chain_8.fg.uai.ord,8,48,91,14.41,1203,2.0,2,1203,2.18,3,0.23,0.2,35.35,-7.28898,,,
or_chain_80.fg,or_chain_80.fg.uai,or_chain_80.fg.uai.evid,or_chain_80.fg.uai.ord,15,55,91,16.45,855,2.0,2,855,2.31,3,0.27,0.19,39.05,,,,
or_chain_81.fg,or_chain_81.fg.uai,or_chain_81.fg.uai.evid,or_chain_81.fg.uai.ord,10,61,104,18.25,1374,2.0,2,1374,2.19,3,0.24,0.2,35.68,,,,
or_chain_82.fg,or_chain_82.fg.uai,or_chain_82.fg.uai.evid,or_chain_82.fg.uai.ord,14,36,83,10.94,819,2.0,2,819,2.21,3,0.25,0.2,36.46,-9.17214,,,
or_chain_83.fg,or_chain_83.fg.uai,or_chain_83.fg.uai.evid,or_chain_83.fg.uai.ord,17,99,139,29.5,1227,2.0,2,1227,2.28,3,0.26,0.19,38.07,,,,
or_chain_85.fg,or_chain_85.fg.uai,or_chain_85.fg.uai.evid,or_chain_85.fg.uai.ord,3,10,50,3.43,400,2.0,2,400,2.07,3,0.22,0.21,32.5,-2.670296,,-2.494735,
or_chain_86.fg,or_chain_86.fg.uai,or_chain_86.fg.uai.evid,or_chain_86.fg.uai.ord,18,42,80,12.56,892,2.0,2,892,2.17,3,0.24,0.2,35.61,-24.382151,,,
or_chain_87.fg,or_chain_87.fg.uai,or_chain_87.fg.uai.evid,or_chain_87.fg.uai.ord,17,97,144,28.91,1274,2.0,2,1274,2.29,3,0.26,0.19,38.14,,,,
or_chain_88.fg,or_chain_88.fg.uai,or_chain_88.fg.uai.evid,or_chain_88.fg.uai.ord,10,37,73,11.14,1153,2.0,2,1153,2.15,3,0.23,0.2,34.62,-11.471247,,,
or_chain_89.fg,or_chain_89.fg.uai,or_chain_89.fg.uai.evid,or_chain_89.fg.uai.ord,14,46,78,13.72,1174,2.0,2,1174,2.21,3,0.23,0.19,36.16,-14.028949,,,
or_chain_9.fg,or_chain_9.fg.uai,or_chain_9.fg.uai.evid,or_chain_9.fg.uai.ord,15,97,127,28.9,1170,2.0,2,1170,2.24,3,0.25,0.2,37.11,,,,
or_chain_90.fg,or_chain_90.fg.uai,or_chain_90.fg.uai.evid,or_chain_90.fg.uai.ord,9,28,57,8.35,512,2.0,2,512,2.27,3,0.27,0.2,38.02,-10.149135,,-8.546281,
or_chain_91.fg,or_chain_91.fg.uai,or_chain_91.fg.uai.evid,or_chain_91.fg.uai.ord,9,20,53,6.05,674,2.0,2,674,2.07,3,0.21,0.2,32.48,-12.340195,,-11.315051,
or_chain_92.fg,or_chain_92.fg.uai,or_chain_92.fg.uai.evid,or_chain_92.fg.uai.ord,7,38,76,11.33,917,2.0,2,917,2.18,3,0.24,0.2,35.45,-6.701397,,,
or_chain_93.fg,or_chain_93.fg.uai,or_chain_93.fg.uai.evid,or_chain_93.fg.uai.ord,6,25,59,7.48,567,2.0,2,567,2.2,3,0.25,0.21,36.17,-9.109658,,-8.717624,
or_chain_94.fg,or_chain_94.fg.uai,or_chain_94.fg.uai.evid,or_chain_94.fg.uai.ord,8,36,78,10.94,770,2.0,2,770,2.26,3,0.26,0.2,37.43,-8.37228,,,
or_chain_95.fg,or_chain_95.fg.uai,or_chain_95.fg.uai.evid,or_chain_95.fg.uai.ord,26,124,174,37.12,1561,2.0,2,1561,2.28,3,0.26,0.19,38.28,,,,
or_chain_96.fg,or_chain_96.fg.uai,or_chain_96.fg.uai.evid,or_chain_96.fg.uai.ord,10,46,89,13.74,719,2.0,2,719,2.28,3,0.26,0.2,38.16,-14.880881,,,
or_chain_97.fg,or_chain_97.fg.uai,or_chain_97.fg.uai.evid,or_chain_97.fg.uai.ord,13,57,106,16.94,1142,2.0,2,1142,2.26,3,0.26,0.2,37.56,,,,
or_chain_98.fg,or_chain_98.fg.uai,or_chain_98.fg.uai.evid,or_chain_98.fg.uai.ord,11,50,99,15.01,1213,2.0,2,1213,2.21,3,0.24,0.2,36.19,-9.870978,,,
or_chain_99.fg,or_chain_99.fg.uai,or_chain_99.fg.uai.evid,or_chain_99.fg.uai.ord,23,148,201,44.25,1953,2.0,2,1953,2.32,3,0.26,0.19,39.08,,,,
