name,modelfile,evidencefile,orderfile,num_evid,width,depth,logSS,num_vars,avg_states,max_states,num_factors,avg_scope,max_scope,sparsity,sparsity_std,values_std,MPE,MPLP,PR,LBP
1fna,1fna.uai,1fna.uai.evid,1fna.uai.ord,0,6,20,5.08,75,13.79,81,218,1.66,2,0.0,0.01,10.19,-14.447184,,-9.194662,
1fnl,1fnl.uai,1fnl.uai.evid,1fnl.uai.ord,0,11,32,10.68,157,17.21,81,526,1.7,2,0.0,0.02,12.18,-118.890486,,,
1fnn,1fnn.uai,1fnn.uai.evid,1fnn.uai.ord,0,31,95,40.03,658,20.61,81,2825,1.77,2,0.0,0.03,10.95,,,,
1fny,1fny.uai,1fny.uai.evid,1fny.uai.ord,0,15,33,13.6,199,13.08,81,646,1.69,2,0.0,0.03,11.81,-145.552291,,,
1fs7,1fs7.uai,1fs7.uai.evid,1fs7.uai.ord,0,36,70,41.73,397,24.11,81,1672,1.76,2,0.0,0.02,12.19,,,,
1ft5,1ft5.uai,1ft5.uai.evid,1ft5.uai.ord,0,17,39,18.84,172,27.69,81,645,1.73,2,0.0,0.01,12.31,-91.40944,,,
1fxd,1fxd.uai,1fxd.uai.evid,1fxd.uai.ord,0,5,15,4.66,51,13.75,81,135,1.62,2,0.0,0.01,7.57,-8.697358,,-4.0952,
1g29,1g29.uai,1g29.uai.evid,1g29.uai.ord,0,31,91,42.03,636,22.34,81,2575,1.75,2,0.0,0.02,11.62,,,,
1g2b,1g2b.uai,1g2b.uai.evid,1g2b.uai.ord,0,9,17,8.3,55,23.64,81,189,1.71,2,0.0,0.03,12.96,-11.314912,,,
1g2r,1g2r.uai,1g2r.uai.evid,1g2r.uai.ord,0,10,27,11.71,83,28.96,81,327,1.75,2,0.01,0.03,11.76,-31.548734,,,
1g3p,1g3p.uai,1g3p.uai.evid,1g3p.uai.ord,0,11,35,11.32,165,14.85,81,547,1.7,2,0.0,0.02,12.15,-153.108176,,,
1g4m,1g4m.uai,1g4m.uai.evid,1g4m.uai.ord,0,23,78,24.42,635,21.17,81,2318,1.73,2,0.0,0.02,11.27,,,,
1g5h,1g5h.uai,1g5h.uai.evid,1g5h.uai.ord,0,47,135,60.35,1409,18.88,81,5571,1.75,2,0.0,0.03,11.79,,,,
1g6x,1g6x.uai,1g6x.uai.evid,1g6x.uai.ord,0,8,18,8.26,44,25.02,81,161,1.73,2,0.0,0.01,14.15,-30.975673,,-27.231086,
1g7s,1g7s.uai,1g7s.uai.evid,1g7s.uai.ord,0,34,103,39.93,495,22.29,81,1930,1.74,2,0.0,0.03,10.55,,,,
1g8l,1g8l.uai,1g8l.uai.evid,1g8l.uai.ord,0,32,80,32.35,650,17.93,81,2350,1.72,2,0.01,0.04,11.33,,,,
1g9o,1g9o.uai,1g9o.uai.evid,1g9o.uai.ord,0,11,23,12.22,75,23.29,81,261,1.71,2,0.0,0.03,11.0,-22.463255,,,
1gdv,1gdv.uai,1gdv.uai.evid,1gdv.uai.ord,0,9,20,8.71,66,19.61,81,232,1.72,2,0.0,0.01,10.67,-7.438414,,,
1giq,1giq.uai,1giq.uai.evid,1giq.uai.ord,0,27,121,33.87,750,22.16,81,2995,1.75,2,0.0,0.02,11.61,,,,
1gmx,1gmx.uai,1gmx.uai.evid,1gmx.uai.ord,0,9,27,10.0,86,17.83,81,286,1.7,2,0.0,0.02,13.4,-30.740303,,,
1gnl,1gnl.uai,1gnl.uai.evid,1gnl.uai.ord,0,43,92,50.23,866,18.86,81,3453,1.75,2,0.0,0.03,11.45,,,,
1gnt,1gnt.uai,1gnt.uai.evid,1gnt.uai.ord,0,37,79,40.49,443,19.62,81,1767,1.75,2,0.0,0.03,11.42,,,,
1go8,1go8.uai,1go8.uai.evid,1go8.uai.ord,0,28,69,29.48,360,15.28,81,1325,1.73,2,0.0,0.01,12.55,,,,
1got,1got.uai,1got.uai.evid,1got.uai.ord,0,27,91,31.97,628,20.32,81,2498,1.75,2,0.0,0.03,11.66,,,,
1gsk,1gsk.uai,1gsk.uai.evid,1gsk.uai.ord,0,38,73,45.59,445,18.11,81,1820,1.76,2,0.0,0.02,11.93,,,,
1gt9,1gt9.uai,1gt9.uai.evid,1gt9.uai.ord,0,15,75,13.68,520,13.32,81,1721,1.7,2,0.0,0.03,11.15,,,,
1gu7,1gu7.uai,1gu7.uai.evid,1gu7.uai.ord,0,19,88,21.63,614,17.85,81,2233,1.73,2,0.0,0.02,11.16,,,,
1gv4,1gv4.uai,1gv4.uai.evid,1gv4.uai.ord,0,39,146,43.89,804,20.65,81,3129,1.74,2,0.0,0.02,11.14,,,,
1gve,1gve.uai,1gve.uai.evid,1gve.uai.ord,0,33,103,43.22,520,19.72,81,2260,1.77,2,0.0,0.03,11.86,,,,
1gvp,1gvp.uai,1gvp.uai.evid,1gvp.uai.ord,0,8,20,6.66,76,19.82,81,228,1.67,2,0.0,0.02,11.75,-23.801373,,-16.832673,
1gwi,1gwi.uai,1gwi.uai.evid,1gwi.uai.ord,0,27,95,32.44,640,17.88,81,2432,1.74,2,0.0,0.03,11.12,,,,
1gxr,1gxr.uai,1gxr.uai.evid,1gxr.uai.ord,0,23,68,24.41,565,16.12,81,1994,1.72,2,0.0,0.02,11.61,,,,
1h0h,1h0h.uai,1h0h.uai.evid,1h0h.uai.ord,0,74,209,96.04,1982,20.41,81,8738,1.77,2,0.0,0.02,11.44,,,,
1h3f,1h3f.uai,1h3f.uai.evid,1h3f.uai.ord,0,28,93,33.29,685,23.34,81,2932,1.77,2,0.0,0.03,11.44,,,,
1h3n,1h3n.uai,1h3n.uai.evid,1h3n.uai.ord,0,42,120,49.82,688,21.98,81,3035,1.77,2,0.0,0.02,12.6,,,,
1h4r,1h4r.uai,1h4r.uai.evid,1h4r.uai.ord,0,26,87,30.92,532,23.11,81,2256,1.76,2,0.0,0.03,12.23,,,,
1h6h,1h6h.uai,1h6h.uai.evid,1h6h.uai.ord,0,14,32,14.52,125,20.48,81,439,1.72,2,0.0,0.02,11.38,-42.539502,,,
1h6t,1h6t.uai,1h6t.uai.evid,1h6t.uai.ord,0,21,55,22.5,267,18.79,81,945,1.72,2,0.0,0.03,10.99,-113.909501,,,
1h6w,1h6w.uai,1h6w.uai.evid,1h6w.uai.ord,0,9,27,9.88,124,17.38,81,335,1.63,2,0.0,0.01,10.15,,,,
1h75,1h75.uai,1h75.uai.evid,1h75.uai.ord,0,8,22,10.38,64,22.42,81,238,1.73,2,0.0,0.02,11.49,-18.142337,,,
1h7s,1h7s.uai,1h7s.uai.evid,1h7s.uai.ord,0,20,75,23.92,544,17.7,81,1918,1.72,2,0.0,0.02,10.97,,,,
1h80,1h80.uai,1h80.uai.evid,1h80.uai.ord,0,42,126,55.61,744,19.62,81,2901,1.74,2,0.0,0.02,11.68,,,,
1h98,1h98.uai,1h98.uai.evid,1h98.uai.ord,0,8,20,8.84,68,15.41,81,215,1.68,2,0.0,0.02,11.64,-36.665701,,,
1h9k,1h9k.uai,1h9k.uai.evid,1h9k.uai.ord,0,6,22,6.94,108,18.67,81,303,1.64,2,0.0,0.02,10.01,-19.917008,,-10.503304,
1ha1,1ha1.uai,1ha1.uai.evid,1ha1.uai.ord,0,12,39,14.07,146,23.11,81,590,1.75,2,0.0,0.03,11.47,-103.741942,,,
1hbk,1hbk.uai,1hbk.uai.evid,1hbk.uai.ord,0,12,26,12.61,83,22.58,81,325,1.74,2,0.0,0.02,12.48,-40.027085,,,
1hby,1hby.uai,1hby.uai.evid,1hby.uai.ord,0,11,30,13.58,109,22.77,81,417,1.74,2,0.0,0.01,11.31,-52.28423,,,
1hcz,1hcz.uai,1hcz.uai.evid,1hcz.uai.ord,0,11,39,9.45,211,19.87,81,675,1.69,2,0.0,0.03,11.51,-107.521861,,,
1hd2,1hd2.uai,1hd2.uai.evid,1hd2.uai.ord,0,13,26,15.3,126,19.76,81,448,1.72,2,0.0,0.03,10.6,-76.480701,,,
1hf8,1hf8.uai,1hf8.uai.evid,1hf8.uai.ord,0,29,66,30.69,235,21.04,81,958,1.75,2,0.0,0.03,11.35,-177.273371,,,
1hg7,1hg7.uai,1hg7.uai.evid,1hg7.uai.ord,0,6,14,7.37,56,16.07,81,168,1.67,2,0.0,0.02,9.5,-13.326116,,-8.373846,
1hh5,1hh5.uai,1hh5.uai.evid,1hh5.uai.ord,0,4,15,4.85,54,24.52,81,140,1.61,2,0.01,0.03,11.28,-9.532074,,-5.776349,
1hh8,1hh8.uai,1hh8.uai.evid,1hh8.uai.ord,0,23,40,28.54,165,24.46,81,713,1.77,2,0.0,0.02,12.53,-160.502245,,,
1hhs,1hhs.uai,1hhs.uai.evid,1hhs.uai.ord,0,53,275,70.6,1671,20.77,81,7125,1.77,2,0.0,0.03,11.85,,,,
1hle,1hle.uai,1hle.uai.evid,1hle.uai.ord,0,34,57,34.36,314,21.02,81,1308,1.76,2,0.0,0.02,11.74,,,,
1hm6,1hm6.uai,1hm6.uai.evid,1hm6.uai.ord,0,37,109,48.94,584,23.7,81,2510,1.77,2,0.0,0.03,11.31,,,,
1hmt,1hmt.uai,1hmt.uai.evid,1hmt.uai.ord,0,15,29,15.3,116,20.53,81,411,1.72,2,0.01,0.03,11.6,-39.433563,,,
1hoe,1hoe.uai,1hoe.uai.evid,1hoe.uai.ord,0,4,18,4.97,60,13.35,81,158,1.62,2,0.0,0.02,12.63,-26.481915,,-23.067908,
1hpi,1hpi.uai,1hpi.uai.evid,1hpi.uai.ord,0,9,20,6.97,57,15.67,81,186,1.69,2,0.0,0.02,11.97,-43.144658,,-37.333989,
1hq0,1hq0.uai,1hq0.uai.evid,1hq0.uai.ord,0,23,46,21.89,261,18.04,81,951,1.73,2,0.0,0.02,10.72,-138.548696,,,
1huw,1huw.uai,1huw.uai.evid,1huw.uai.ord,0,18,40,20.52,152,18.11,81,587,1.74,2,0.0,0.02,11.49,-56.772715,,,
1hx1,1hx1.uai,1hx1.uai.evid,1hx1.uai.ord,0,20,63,27.47,415,22.78,81,1676,1.75,2,0.0,0.02,11.09,,,,
1hx6,1hx6.uai,1hx6.uai.evid,1hx6.uai.ord,0,57,106,62.58,923,16.72,81,3548,1.74,2,0.0,0.02,11.86,,,,
1hxi,1hxi.uai,1hxi.uai.evid,1hxi.uai.ord,0,9,23,8.85,84,19.08,81,283,1.7,2,0.0,0.02,13.15,-55.861399,,,
1hyp,1hyp.uai,1hyp.uai.evid,1hyp.uai.ord,0,9,20,9.53,63,13.27,81,190,1.67,2,0.01,0.04,8.64,-33.462448,,,
1i05,1i05.uai,1i05.uai.evid,1i05.uai.ord,0,17,31,18.74,140,20.34,81,521,1.73,2,0.0,0.01,11.48,-78.984291,,,
1i24,1i24.uai,1i24.uai.evid,1i24.uai.ord,0,37,68,41.35,337,19.28,81,1359,1.75,2,0.0,0.02,11.33,,,,
1i27,1i27.uai,1i27.uai.evid,1i27.uai.ord,0,10,24,12.68,67,27.13,81,248,1.73,2,0.0,0.02,11.05,-20.51998,,,
1i2m,1i2m.uai,1i2m.uai.evid,1i2m.uai.ord,0,45,129,57.41,919,19.57,81,3628,1.75,2,0.0,0.02,11.09,,,,
1i5g,1i5g.uai,1i5g.uai.evid,1i5g.uai.ord,0,15,35,13.3,122,18.5,81,467,1.74,2,0.0,0.02,13.0,-88.66325,,,
1i7n,1i7n.uai,1i7n.uai.evid,1i7n.uai.ord,0,38,82,45.17,530,19.77,81,2157,1.75,2,0.0,0.02,11.56,,,,
1i7w,1i7w.uai,1i7w.uai.evid,1i7w.uai.ord,0,28,134,36.05,922,19.25,81,3666,1.75,2,0.0,0.03,10.66,,,,
1i8o,1i8o.uai,1i8o.uai.evid,1i8o.uai.ord,0,10,24,9.63,85,22.93,81,290,1.71,2,0.0,0.03,12.73,-24.152995,,,
1ido,1ido.uai,1ido.uai.evid,1ido.uai.ord,0,22,42,26.15,165,23.01,81,667,1.75,2,0.0,0.01,11.37,-69.032748,,,
1ifc,1ifc.uai,1ifc.uai.evid,1ifc.uai.ord,0,16,38,18.71,113,24.72,81,448,1.75,2,0.0,0.02,12.28,-41.674535,,,
1ig5,1ig5.uai,1ig5.uai.evid,1ig5.uai.ord,0,13,24,13.13,68,23.24,81,255,1.73,2,0.01,0.04,12.27,-33.397767,,,
1ijq,1ijq.uai,1ijq.uai.evid,1ijq.uai.ord,0,23,46,26.54,545,17.35,81,2125,1.74,2,0.0,0.02,11.58,,,,
1ijt,1ijt.uai,1ijt.uai.evid,1ijt.uai.ord,0,13,26,13.95,107,21.61,81,394,1.73,2,0.0,0.03,12.76,-28.279253,,,
1iqc,1iqc.uai,1iqc.uai.evid,1iqc.uai.ord,0,35,102,41.55,1040,20.31,81,4041,1.74,2,0.0,0.02,11.09,,,,
1iqz,1iqz.uai,1iqz.uai.evid,1iqz.uai.ord,0,8,17,7.6,67,13.93,81,213,1.69,2,0.0,0.0,10.23,-23.03963,,-18.501394,
1j3b,1j3b.uai,1j3b.uai.evid,1j3b.uai.ord,0,40,88,49.83,855,19.75,81,3464,1.75,2,0.0,0.02,12.24,,,,
1j8e,1j8e.uai,1j8e.uai.evid,1j8e.uai.ord,0,6,9,5.64,39,13.13,81,119,1.67,2,0.0,0.01,9.54,-37.550245,,-34.119972,
1j8f,1j8f.uai,1j8f.uai.evid,1j8f.uai.ord,0,28,96,33.37,806,19.79,81,3170,1.75,2,0.0,0.03,11.42,,,,
1j98,1j98.uai,1j98.uai.evid,1j98.uai.ord,0,16,38,16.79,133,19.68,81,490,1.73,2,0.0,0.03,11.68,-64.247548,,,
1j9b,1j9b.uai,1j9b.uai.evid,1j9b.uai.ord,0,13,40,14.45,122,20.29,81,488,1.75,2,0.0,0.03,10.36,-40.08376,,,
1ja9,1ja9.uai,1ja9.uai.evid,1ja9.uai.ord,0,16,42,16.8,195,20.53,81,706,1.72,2,0.0,0.02,11.0,-125.831615,,,
1jb3,1jb3.uai,1jb3.uai.evid,1jb3.uai.ord,0,13,33,15.69,115,19.83,81,429,1.73,2,0.0,0.03,11.3,-28.026459,,,
1jbe,1jbe.uai,1jbe.uai.evid,1jbe.uai.ord,0,11,29,15.06,101,22.4,81,402,1.75,2,0.01,0.03,11.97,-38.017921,,,
1jdh,1jdh.uai,1jdh.uai.evid,1jdh.uai.ord,0,23,98,28.03,454,19.35,81,1771,1.74,2,0.0,0.03,10.34,,,,
1jer,1jer.uai,1jer.uai.evid,1jer.uai.ord,0,9,20,8.17,96,14.8,81,316,1.7,2,0.0,0.02,11.51,-40.086292,,-31.515896,
1jet,1jet.uai,1jet.uai.evid,1jet.uai.ord,0,36,69,42.28,457,19.67,81,1901,1.76,2,0.0,0.02,12.22,,,,
1jgt,1jgt.uai,1jgt.uai.evid,1jgt.uai.ord,0,44,111,59.0,772,18.17,81,2936,1.74,2,0.0,0.03,10.9,,,,
1jhg,1jhg.uai,1jhg.uai.evid,1jhg.uai.ord,0,8,33,9.97,88,23.56,81,317,1.72,2,0.01,0.03,12.31,-12.385473,,,
1jmx,1jmx.uai,1jmx.uai.evid,1jmx.uai.ord,0,47,111,53.72,739,20.35,81,2942,1.75,2,0.0,0.02,11.94,,,,
1jpa,1jpa.uai,1jpa.uai.evid,1jpa.uai.ord,0,26,73,33.85,481,20.03,81,1941,1.75,2,0.0,0.02,11.65,,,,
1jrr,1jrr.uai,1jrr.uai.evid,1jrr.uai.ord,0,35,61,36.2,323,20.31,81,1322,1.76,2,0.0,0.03,11.81,,,,
1jse,1jse.uai,1jse.uai.evid,1jse.uai.ord,0,11,30,12.39,103,21.01,81,406,1.75,2,0.0,0.01,12.31,-65.883055,,,
1ju3,1ju3.uai,1ju3.uai.evid,1ju3.uai.ord,0,36,63,41.47,463,15.46,81,1765,1.74,2,0.0,0.02,11.59,,,,
1jy1,1jy1.uai,1jy1.uai.evid,1jy1.uai.ord,0,27,59,33.06,373,17.86,81,1460,1.74,2,0.0,0.03,12.45,,,,
1k0r,1k0r.uai,1k0r.uai.evid,1k0r.uai.ord,0,16,62,18.21,522,22.47,81,1838,1.72,2,0.0,0.02,10.41,,,,
1k1b,1k1b.uai,1k1b.uai.evid,1k1b.uai.ord,0,12,42,14.4,188,17.31,81,661,1.72,2,0.01,0.04,10.51,-45.536614,,,
1k51,1k51.uai,1k51.uai.evid,1k51.uai.ord,0,4,13,4.92,57,19.74,81,143,1.6,2,0.01,0.03,11.79,-20.052694,,-14.205028,
1k6j,1k6j.uai,1k6j.uai.evid,1k6j.uai.ord,0,29,101,31.69,536,18.04,81,2118,1.75,2,0.0,0.03,12.67,,,,
1kao,1kao.uai,1kao.uai.evid,1kao.uai.ord,0,16,42,17.64,148,21.03,81,568,1.74,2,0.0,0.03,10.91,-72.330826,,,
1kfe,1kfe.uai,1kfe.uai.evid,1kfe.uai.ord,0,33,91,39.72,505,19.29,81,2002,1.75,2,0.0,0.03,11.69,,,,
1kgd,1kgd.uai,1kgd.uai.evid,1kgd.uai.ord,0,14,54,14.75,156,19.65,81,601,1.74,2,0.0,0.03,11.87,-72.190496,,,
1kgn,1kgn.uai,1kgn.uai.evid,1kgn.uai.ord,0,46,164,52.59,1060,18.4,81,4714,1.78,2,0.0,0.02,12.04,,,,
1kgs,1kgs.uai,1kgs.uai.evid,1kgs.uai.ord,0,19,61,20.84,190,23.66,81,744,1.74,2,0.01,0.03,11.37,-76.253779,,,
1kid,1kid.uai,1kid.uai.evid,1kid.uai.ord,0,14,35,14.19,153,23.09,81,558,1.73,2,0.0,0.02,10.78,-58.059663,,,
1kk1,1kk1.uai,1kk1.uai.evid,1kk1.uai.ord,0,22,56,27.31,332,21.38,81,1226,1.73,2,0.0,0.02,10.28,,,,
1kmo,1kmo.uai,1kmo.uai.evid,1kmo.uai.ord,0,52,90,67.9,544,18.32,81,2083,1.74,2,0.0,0.01,12.21,,,,
1koe,1koe.uai,1koe.uai.evid,1koe.uai.ord,0,20,34,23.33,144,18.9,81,553,1.74,2,0.0,0.02,11.41,-85.604266,,,
1koi,1koi.uai,1koi.uai.evid,1koi.uai.ord,0,15,36,16.09,152,19.84,81,531,1.71,2,0.0,0.02,12.66,-119.986786,,,
1kp6,1kp6.uai,1kp6.uai.evid,1kp6.uai.ord,0,10,19,8.48,64,16.78,81,220,1.71,2,0.0,0.02,13.28,-50.295544,,-45.13742,
1kth,1kth.uai,1kth.uai.evid,1kth.uai.ord,0,7,20,7.43,50,22.5,81,174,1.71,2,0.0,0.02,13.31,-33.079094,,-29.178613,
1kv7,1kv7.uai,1kv7.uai.evid,1kv7.uai.ord,0,41,69,46.25,381,18.27,81,1485,1.74,2,0.0,0.03,11.74,,,,
1kwh,1kwh.uai,1kwh.uai.evid,1kwh.uai.ord,0,35,73,43.78,424,22.67,81,1880,1.77,2,0.0,0.02,12.59,,,,
1l2q,1l2q.uai,1l2q.uai.evid,1l2q.uai.ord,0,28,66,32.69,381,19.29,81,1570,1.76,2,0.0,0.01,10.9,,,,
1lax,1lax.uai,1lax.uai.evid,1lax.uai.ord,0,34,105,37.17,593,20.77,81,2336,1.75,2,0.0,0.02,12.25,,,,
1lit,1lit.uai,1lit.uai.evid,1lit.uai.ord,0,14,26,13.64,115,16.99,81,440,1.74,2,0.0,0.02,11.76,-79.442252,,,
1lkf,1lkf.uai,1lkf.uai.evid,1lkf.uai.ord,0,22,62,25.09,259,20.63,81,1017,1.75,2,0.0,0.02,12.78,-206.163931,,,
1lki,1lki.uai,1lki.uai.evid,1lki.uai.ord,0,14,37,15.49,150,19.12,81,569,1.74,2,0.01,0.03,10.79,-63.71601,,,
1lqa,1lqa.uai,1lqa.uai.evid,1lqa.uai.ord,0,35,98,43.75,576,19.13,81,2360,1.76,2,0.0,0.03,11.34,,,,
1lqt,1lqt.uai,1lqt.uai.evid,1lqt.uai.ord,0,34,94,42.91,724,20.51,81,2801,1.74,2,0.0,0.02,11.19,,,,
1lsh,1lsh.uai,1lsh.uai.evid,1lsh.uai.ord,0,43,118,56.5,960,21.29,81,3707,1.74,2,0.0,0.02,10.89,,,,
1lst,1lst.uai,1lst.uai.evid,1lst.uai.ord,0,16,48,16.65,192,22.45,81,755,1.75,2,0.0,0.03,11.41,-104.934583,,,
1m3y,1m3y.uai,1m3y.uai.evid,1m3y.uai.ord,0,36,105,41.58,1364,16.97,81,5036,1.73,2,0.0,0.03,12.54,,,,
1m6i,1m6i.uai,1m6i.uai.evid,1m6i.uai.ord,0,32,65,40.11,375,21.5,81,1460,1.74,2,0.0,0.02,11.37,,,,
1m6y,1m6y.uai,1m6y.uai.evid,1m6y.uai.ord,0,35,70,45.2,505,26.27,81,2113,1.76,2,0.0,0.02,11.09,,,,
1mg7,1mg7.uai,1mg7.uai.evid,1mg7.uai.ord,0,27,58,33.48,629,19.68,81,2445,1.74,2,0.0,0.03,10.66,,,,
1mho,1mho.uai,1mho.uai.evid,1mho.uai.ord,0,12,24,13.96,79,20.73,81,285,1.72,2,0.01,0.04,12.09,-27.248678,,,
1mjc,1mjc.uai,1mjc.uai.evid,1mjc.uai.ord,0,9,17,7.02,54,18.41,81,154,1.65,2,0.0,0.01,12.22,-33.705292,,-29.930589,
1mky,1mky.uai,1mky.uai.evid,1mky.uai.ord,0,16,62,18.0,358,21.68,81,1357,1.74,2,0.0,0.02,11.06,,,,
1mof,1mof.uai,1mof.uai.evid,1mof.uai.ord,0,4,19,5.94,46,22.04,81,129,1.64,2,0.0,0.02,11.17,-5.470499,,-0.958381,
1mrj,1mrj.uai,1mrj.uai.evid,1mrj.uai.ord,0,25,45,26.59,208,18.06,81,802,1.74,2,0.0,0.03,10.64,-101.044297,,,
1msc,1msc.uai,1msc.uai.evid,1msc.uai.ord,0,5,17,6.88,106,17.26,81,282,1.62,2,0.0,0.03,11.24,-42.091615,,-32.535712,
1mtp,1mtp.uai,1mtp.uai.evid,1mtp.uai.ord,0,21,45,26.66,283,18.31,81,1081,1.74,2,0.0,0.02,11.19,,,,
1mu7,1mu7.uai,1mu7.uai.evid,1mu7.uai.ord,0,34,110,41.9,746,18.11,81,3081,1.76,2,0.0,0.03,12.27,,,,
1mwm,1mwm.uai,1mwm.uai.evid,1mwm.uai.ord,0,17,58,17.93,562,18.95,81,2135,1.74,2,0.0,0.03,11.34,,,,
1mwx,1mwx.uai,1mwx.uai.evid,1mwx.uai.ord,0,49,126,64.05,1124,23.41,81,4576,1.75,2,0.0,0.02,11.18,,,,
1n5u,1n5u.uai,1n5u.uai.evid,1n5u.uai.ord,0,29,83,32.98,509,22.38,81,2028,1.75,2,0.0,0.03,11.26,,,,
1n7z,1n7z.uai,1n7z.uai.evid,1n7z.uai.ord,0,29,103,35.81,1108,17.17,81,4215,1.74,2,0.0,0.02,11.91,,,,
1n97,1n97.uai,1n97.uai.evid,1n97.uai.ord,0,34,120,43.02,632,23.12,81,2689,1.76,2,0.01,0.03,11.96,,,,
1nar,1nar.uai,1nar.uai.evid,1nar.uai.ord,0,29,54,30.16,262,18.46,81,1039,1.75,2,0.0,0.02,11.44,-192.506312,,,
1ncg,1ncg.uai,1ncg.uai.evid,1ncg.uai.ord,0,8,20,7.48,88,17.88,81,272,1.68,2,0.0,0.01,9.96,-37.863425,,-28.482127,
1neu,1neu.uai,1neu.uai.evid,1neu.uai.ord,0,11,23,9.76,102,15.41,81,324,1.69,2,0.0,0.02,11.91,-52.583404,,,
1nfn,1nfn.uai,1nfn.uai.evid,1nfn.uai.ord,0,19,49,24.57,114,28.03,81,510,1.78,2,0.0,0.03,12.35,-41.533241,,,
1nfp,1nfp.uai,1nfp.uai.evid,1nfp.uai.ord,0,18,38,21.45,204,19.17,81,791,1.74,2,0.0,0.03,12.28,-115.781286,,,
1nkd,1nkd.uai,1nkd.uai.evid,1nkd.uai.ord,0,8,32,8.25,50,22.68,81,191,1.74,2,0.01,0.05,12.19,-14.444975,,-8.807888,
1nkr,1nkr.uai,1nkr.uai.evid,1nkr.uai.ord,0,13,49,12.61,169,15.71,81,588,1.71,2,0.0,0.03,11.55,,,,
1nls,1nls.uai,1nls.uai.evid,1nls.uai.ord,0,17,39,15.85,203,14.84,81,666,1.7,2,0.0,0.02,10.99,-109.90258,,,
1noa,1noa.uai,1noa.uai.evid,1noa.uai.ord,0,5,15,5.3,80,10.94,81,210,1.62,2,0.0,0.01,10.0,-30.755489,,-25.165316,
1not,1not.uai,1not.uai.evid,1not.uai.ord,0,2,5,1.45,11,14.36,81,21,1.48,2,0.0,0.0,13.47,-8.846312,,-7.594065,
1np7,1np7.uai,1np7.uai.evid,1np7.uai.ord,0,39,79,48.42,856,20.99,81,3798,1.77,2,0.0,0.03,12.37,,,,
1npl,1npl.uai,1npl.uai.evid,1npl.uai.ord,0,8,22,8.06,94,16.23,81,305,1.69,2,0.01,0.04,12.48,-51.241799,,-42.907384,
1nqe,1nqe.uai,1nqe.uai.evid,1nqe.uai.ord,0,38,67,44.89,457,17.57,81,1619,1.72,2,0.0,0.02,12.43,,,,
1nr0,1nr0.uai,1nr0.uai.evid,1nr0.uai.ord,0,20,68,24.06,510,15.39,81,1753,1.71,2,0.0,0.02,11.38,,,,
1ntn,1ntn.uai,1ntn.uai.evid,1ntn.uai.ord,0,6,17,5.68,64,17.39,81,183,1.65,2,0.0,0.0,10.9,-37.473728,,-32.169419,
1o6s,1o6s.uai,1o6s.uai.evid,1o6s.uai.ord,0,27,87,31.87,506,15.03,81,1774,1.71,2,0.01,0.04,10.53,,,,
1o75,1o75.uai,1o75.uai.evid,1o75.uai.ord,0,29,82,40.93,656,19.77,81,2518,1.74,2,0.0,0.02,11.94,,,,
1o97,1o97.uai,1o97.uai.evid,1o97.uai.ord,0,32,84,39.95,465,18.35,81,1693,1.73,2,0.0,0.02,10.16,,,,
1ock,1ock.uai,1ock.uai.evid,1ock.uai.ord,0,36,71,47.0,610,20.19,81,2439,1.75,2,0.0,0.02,11.1,,,,
1opc,1opc.uai,1opc.uai.evid,1opc.uai.ord,0,12,25,12.48,87,23.13,81,348,1.75,2,0.0,0.01,11.19,-40.660433,,,
1oxv,1oxv.uai,1oxv.uai.evid,1oxv.uai.ord,0,20,111,24.84,921,21.13,81,3362,1.73,2,0.0,0.02,11.12,,,,
1p1m,1p1m.uai,1p1m.uai.evid,1p1m.uai.ord,0,34,78,42.62,344,19.36,81,1439,1.76,2,0.0,0.02,11.96,,,,
1pbv,1pbv.uai,1pbv.uai.evid,1pbv.uai.ord,0,16,46,14.97,170,22.69,81,679,1.75,2,0.0,0.02,11.82,-49.601425,,,
1pef,1pef.uai,1pef.uai.evid,1pef.uai.ord,0,4,12,5.24,17,27.35,81,55,1.69,2,0.01,0.06,12.85,-0.747139,,1.466334,
1pen,1pen.uai,1pen.uai.evid,1pen.uai.ord,0,2,4,1.97,13,6.23,18,26,1.5,2,0.01,0.06,10.78,-1.104834,,-0.3448,
1piq,1piq.uai,1piq.uai.evid,1piq.uai.ord,0,4,16,5.99,29,31.97,81,103,1.72,2,0.01,0.03,11.62,,,4.246108,
1plc,1plc.uai,1plc.uai.evid,1plc.uai.ord,0,9,22,9.06,82,14.94,81,259,1.68,2,0.01,0.04,12.21,-50.761449,,,
1ppr,1ppr.uai,1ppr.uai.evid,1ppr.uai.ord,0,17,60,19.04,699,19.31,81,2191,1.68,2,0.0,0.03,11.14,,,,
1puc,1puc.uai,1puc.uai.evid,1puc.uai.ord,0,10,21,11.22,92,21.47,81,309,1.7,2,0.0,0.01,11.06,-43.077602,,,
1qad,1qad.uai,1qad.uai.evid,1qad.uai.ord,0,13,28,10.36,91,17.31,81,333,1.73,2,0.0,0.03,11.42,-77.280653,,,
1qb7,1qb7.uai,1qb7.uai.evid,1qb7.uai.ord,0,17,43,17.63,203,18.74,81,734,1.72,2,0.0,0.02,11.04,-108.278306,,,
